TradeId,TradePairId,Market,Type,Rate,Amount,Total,Fee,TimeStamp
67952377,6130,UBT/BTC,Buy,4.02e-06,5000.0,0.0201,4.02e-05,2018-08-29T10:02:16.4250476
67952375,6130,UBT/BTC,Buy,3.7e-06,2500.0,0.00925,1.85e-05,2018-08-29T10:02:10.4590778
67952364,6130,UBT/BTC,Buy,3.7e-06,7500.0,0.02775,5.55e-05,2018-08-29T10:02:02.4664584
67952354,6130,UBT/BTC,Buy,3.62e-06,5000.0,0.0181,3.62e-05,2018-08-29T10:01:56.8120039
67952354,6130,UBT/BTC,Buy,3.62e-06,5000.0,0.0181,3.62e-05,2018-08-29T10:01:56.8120039
67952338,6130,UBT/BTC,Buy,3.62e-06,2500.0,0.00905,1.81e-05,2018-08-29T10:01:49.6137736
67952338,6130,UBT/BTC,Buy,3.62e-06,2500.0,0.00905,1.81e-05,2018-08-29T10:01:49.6137736
67952283,6130,UBT/BTC,Buy,3.7e-06,2676.99999223,0.0099049,1.981e-05,2018-08-29T10:00:58.1753607
67952282,6130,UBT/BTC,Buy,3.67e-06,4823.00000777,0.01770041,3.54e-05,2018-08-29T10:00:58.1753607
67952274,6130,UBT/BTC,Buy,3.7e-06,7500.0,0.02775,5.55e-05,2018-08-29T10:00:50.7645812
67952270,6130,UBT/BTC,Buy,3.58e-06,5000.0,0.0179,3.58e-05,2018-08-29T10:00:45.2346412
67952270,6130,UBT/BTC,Buy,3.58e-06,5000.0,0.0179,3.58e-05,2018-08-29T10:00:45.2346412
67952269,6130,UBT/BTC,Buy,3.57e-06,2500.0,0.008925,1.785e-05,2018-08-29T10:00:39.775403
67952269,6130,UBT/BTC,Buy,3.57e-06,2500.0,0.008925,1.785e-05,2018-08-29T10:00:39.775403
67951767,6130,UBT/BTC,Buy,3.72e-06,2156.68378343,0.00802286,1.605e-05,2018-08-29T09:53:01.2268027
67950892,6130,UBT/BTC,Buy,3.72e-06,5000.0,0.0186,3.72e-05,2018-08-29T09:42:30.0324421
67950892,6130,UBT/BTC,Buy,3.72e-06,5000.0,0.0186,3.72e-05,2018-08-29T09:42:30.0324421
67950873,6130,UBT/BTC,Buy,3.72e-06,343.31621657,0.00127714,2.55e-06,2018-08-29T09:42:21.1363426
67950873,6130,UBT/BTC,Buy,3.72e-06,343.31621657,0.00127714,2.55e-06,2018-08-29T09:42:21.1363426
67950872,6130,UBT/BTC,Buy,3.73e-06,2156.68378343,0.00804443,1.609e-05,2018-08-29T09:42:21.1363426
67950872,6130,UBT/BTC,Buy,3.73e-06,2156.68378343,0.00804443,1.609e-05,2018-08-29T09:42:21.1363426
67950862,6130,UBT/BTC,Buy,3.73e-06,2843.31621657,0.01060557,2.121e-05,2018-08-29T09:42:14.2108661
67950854,6130,UBT/BTC,Buy,3.72e-06,2958.49999445,0.01100562,2.201e-05,2018-08-29T09:41:58.6938883
67950854,6130,UBT/BTC,Buy,3.72e-06,2958.49999445,0.01100562,2.201e-05,2018-08-29T09:41:58.6938883
67950853,6130,UBT/BTC,Buy,3.7e-06,2041.50000555,0.00755355,1.511e-05,2018-08-29T09:41:58.6938883
67950850,6130,UBT/BTC,Buy,3.7e-06,2500.0,0.00925,1.85e-05,2018-08-29T09:41:51.8163288
67950324,6130,UBT/BTC,Buy,3.64e-06,5000.0,0.0182,3.64e-05,2018-08-29T09:33:23.4505015
67950324,6130,UBT/BTC,Buy,3.64e-06,5000.0,0.0182,3.64e-05,2018-08-29T09:33:23.4505015
67950323,6130,UBT/BTC,Buy,3.63e-06,2500.0,0.009075,1.815e-05,2018-08-29T09:33:23.4505015
67950323,6130,UBT/BTC,Buy,3.63e-06,2500.0,0.009075,1.815e-05,2018-08-29T09:33:23.4505015
67950318,6130,UBT/BTC,Buy,3.64e-06,2500.0,0.0091,1.82e-05,2018-08-29T09:33:19.9746163
67950318,6130,UBT/BTC,Buy,3.64e-06,2500.0,0.0091,1.82e-05,2018-08-29T09:33:19.9746163
67950317,6130,UBT/BTC,Buy,3.64e-06,5000.0,0.0182,3.64e-05,2018-08-29T09:33:19.9746163
67950317,6130,UBT/BTC,Buy,3.64e-06,5000.0,0.0182,3.64e-05,2018-08-29T09:33:19.9746163
67950293,6130,UBT/BTC,Buy,3.64e-06,2500.0,0.0091,1.82e-05,2018-08-29T09:33:00.7485469
67950293,6130,UBT/BTC,Buy,3.64e-06,2500.0,0.0091,1.82e-05,2018-08-29T09:33:00.7485469
67950292,6130,UBT/BTC,Buy,3.63e-06,2500.0,0.009075,1.815e-05,2018-08-29T09:33:00.7485469
67950292,6130,UBT/BTC,Buy,3.63e-06,2500.0,0.009075,1.815e-05,2018-08-29T09:33:00.7485469
67950278,6130,UBT/BTC,Buy,3.64e-06,2329.05982906,0.00847778,1.696e-05,2018-08-29T09:32:40.9032545
67950278,6130,UBT/BTC,Buy,3.64e-06,2329.05982906,0.00847778,1.696e-05,2018-08-29T09:32:40.9032545
67950277,6130,UBT/BTC,Buy,3.63e-06,170.94017094,0.00062051,1.24e-06,2018-08-29T09:32:40.9032545
67949420,6130,UBT/BTC,Buy,3.4e-06,3340.6309885,0.01135815,2.272e-05,2018-08-29T09:18:21.6774747
67949419,6130,UBT/BTC,Buy,3.41e-06,2500.0,0.008525,1.705e-05,2018-08-29T09:18:21.6774747
67947734,6130,UBT/BTC,Sell,3.47e-06,7156.68378343,0.02483369,4.967e-05,2018-08-29T08:38:49.3941648
67947704,6130,UBT/BTC,Sell,3.47e-06,343.31621657,0.00119131,2.38e-06,2018-08-29T08:37:31.3004633
67947703,6130,UBT/BTC,Sell,3.46e-06,2500.0,0.00865,1.73e-05,2018-08-29T08:37:31.3004633
67947549,6130,UBT/BTC,Buy,3.45e-06,2500.0,0.008625,1.725e-05,2018-08-29T08:33:13.6379485
67947544,6130,UBT/BTC,Buy,3.45e-06,5000.0,0.01725,3.45e-05,2018-08-29T08:33:00.4636098
67947512,6130,UBT/BTC,Buy,3.46e-06,2500.0,0.00865,1.73e-05,2018-08-29T08:32:16.0434057
67947507,6130,UBT/BTC,Buy,3.45e-06,7500.0,0.025875,5.175e-05,2018-08-29T08:32:03.3881733
67947506,6130,UBT/BTC,Buy,3.45e-06,2500.0,0.008625,1.725e-05,2018-08-29T08:32:03.3881733
67947502,6130,UBT/BTC,Buy,3.45e-06,2500.0,0.008625,1.725e-05,2018-08-29T08:31:56.0851564
67947501,6130,UBT/BTC,Buy,3.46e-06,2500.0,0.00865,1.73e-05,2018-08-29T08:31:56.0851564
67945669,6130,UBT/BTC,Sell,3.46e-06,245.12933787,0.00084815,1.7e-06,2018-08-29T07:57:11.3309218
67938585,6130,UBT/BTC,Sell,3.48e-06,851.75912543,0.00296412,5.93e-06,2018-08-29T05:00:23.9462292
67935017,6130,UBT/BTC,Sell,3.53e-06,1183.42411223,0.00417749,8.35e-06,2018-08-29T03:13:19.4580669
67934604,6130,UBT/BTC,Sell,3.53e-06,1316.57588777,0.00464751,9.3e-06,2018-08-29T03:07:35.1309368
67934361,6130,UBT/BTC,Sell,3.51e-06,2500.0,0.008775,1.755e-05,2018-08-29T03:03:56.9040573
67933147,6130,UBT/BTC,Sell,3.69e-06,828.80800915,0.0030583,6.12e-06,2018-08-29T02:35:06.8603297
67933135,6130,UBT/BTC,Sell,3.7e-06,1000.0,0.0037,7.4e-06,2018-08-29T02:34:57.6454413
67933134,6130,UBT/BTC,Sell,3.7e-06,510.74481132,0.00188976,3.78e-06,2018-08-29T02:34:57.5349075
67912892,6130,UBT/BTC,Sell,3.54e-06,7500.0,0.02655,5.31e-05,2018-08-28T19:10:39.2823373
67912857,6130,UBT/BTC,Sell,3.53e-06,7500.0,0.026475,5.295e-05,2018-08-28T19:10:15.5782281
67912856,6130,UBT/BTC,Sell,3.53e-06,5000.0,0.01765,3.53e-05,2018-08-28T19:10:15.5782281
67912835,6130,UBT/BTC,Sell,3.52e-06,2500.0,0.0088,1.76e-05,2018-08-28T19:09:44.5507066
67912464,6130,UBT/BTC,Buy,3.4e-06,4886.50655499,0.01661412,3.323e-05,2018-08-28T19:02:22.8721621
67912463,6130,UBT/BTC,Buy,3.4e-06,2500.0,0.0085,1.7e-05,2018-08-28T19:02:22.8721621
67912430,6130,UBT/BTC,Buy,3.62e-06,7500.0,0.02715,5.43e-05,2018-08-28T19:01:36.4710002
67912425,6130,UBT/BTC,Buy,3.62e-06,7500.0,0.02715,5.43e-05,2018-08-28T19:01:22.8497563
67900444,6130,UBT/BTC,Sell,3.6e-06,5788.54044269,0.02083875,4.168e-05,2018-08-28T15:10:37.5457155
67900443,6130,UBT/BTC,Sell,3.6e-06,3859.02696179,0.0138925,2.778e-05,2018-08-28T15:10:37.5457155
67898542,6130,UBT/BTC,Sell,3.6e-06,250.0,0.0009,1.8e-06,2018-08-28T14:39:25.946541
67898222,6130,UBT/BTC,Sell,3.6e-06,1658.4386782,0.00597038,1.194e-05,2018-08-28T14:33:46.4924731
67898221,6130,UBT/BTC,Sell,3.6e-06,2500.0,0.009,1.8e-05,2018-08-28T14:33:46.4924731
67897858,6130,UBT/BTC,Sell,3.57e-06,5000.0,0.01785,3.57e-05,2018-08-28T14:29:47.7252338
67897857,6130,UBT/BTC,Sell,3.57e-06,2500.0,0.008925,1.785e-05,2018-08-28T14:29:47.7252338
67892094,6130,UBT/BTC,Buy,3.41e-06,1199.3904033,0.00408992,8.18e-06,2018-08-28T12:41:26.2845033
67891740,6130,UBT/BTC,Sell,3.9e-06,1176.15282256,0.004587,9.17e-06,2018-08-28T12:32:19.0722138
67891739,6130,UBT/BTC,Sell,3.9e-06,4781.83811003,0.01864917,3.73e-05,2018-08-28T12:32:19.0722138
67891738,6130,UBT/BTC,Sell,3.91e-06,478.19509782,0.00186974,3.74e-06,2018-08-28T12:32:19.0722138
67891737,6130,UBT/BTC,Sell,3.92e-06,1900.19960079,0.00744878,1.49e-05,2018-08-28T12:32:19.0722138
67891696,6130,UBT/BTC,Buy,3.96e-06,5000.0,0.0198,3.96e-05,2018-08-28T12:31:32.6768235
67891696,6130,UBT/BTC,Buy,3.96e-06,5000.0,0.0198,3.96e-05,2018-08-28T12:31:32.6768235
67891685,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-28T12:31:19.1289659
67891685,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-28T12:31:19.1289659
67890848,6130,UBT/BTC,Sell,3.9e-06,3833.5422166,0.01495081,2.99e-05,2018-08-28T12:11:28.9993218
67887340,6130,UBT/BTC,Sell,3.37e-06,3136.53454084,0.01057012,2.114e-05,2018-08-28T10:58:06.4812528
67885788,6130,UBT/BTC,Sell,3.41e-06,1592.21732488,0.00542946,1.086e-05,2018-08-28T10:20:31.0777274
67885422,6130,UBT/BTC,Buy,3.4e-06,2568.68822469,0.00873354,1.747e-05,2018-08-28T10:11:35.0011187
67885422,6130,UBT/BTC,Buy,3.4e-06,2568.68822469,0.00873354,1.747e-05,2018-08-28T10:11:35.0011187
67884748,6130,UBT/BTC,Sell,3.37e-06,4741.0,0.01597717,3.195e-05,2018-08-28T09:57:09.069465
67884647,6130,UBT/BTC,Sell,3.37e-06,7500.0,0.025275,5.055e-05,2018-08-28T09:55:20.9175657
67884646,6130,UBT/BTC,Sell,3.37e-06,5000.0,0.01685,3.37e-05,2018-08-28T09:55:20.9175657
67884526,6130,UBT/BTC,Sell,3.36e-06,2500.0,0.0084,1.68e-05,2018-08-28T09:53:06.5160485
67884525,6130,UBT/BTC,Sell,3.36e-06,7500.0,0.0252,5.04e-05,2018-08-28T09:53:06.5160485
67884524,6130,UBT/BTC,Sell,3.36e-06,5000.0,0.0168,3.36e-05,2018-08-28T09:53:06.5160485
67884493,6130,UBT/BTC,Sell,3.36e-06,7500.0,0.0252,5.04e-05,2018-08-28T09:52:06.7906466
67884492,6130,UBT/BTC,Sell,3.36e-06,5000.0,0.0168,3.36e-05,2018-08-28T09:52:06.7906466
67884491,6130,UBT/BTC,Sell,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-28T09:52:06.7906466
67884431,6130,UBT/BTC,Sell,3.36e-06,5000.0,0.0168,3.36e-05,2018-08-28T09:51:06.0553184
67884430,6130,UBT/BTC,Sell,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-28T09:51:06.0553184
67884404,6130,UBT/BTC,Sell,3.36e-06,5000.0,0.0168,3.36e-05,2018-08-28T09:50:09.2968212
67884403,6130,UBT/BTC,Sell,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-28T09:50:09.2968212
67884357,6130,UBT/BTC,Sell,3.36e-06,7500.0,0.0252,5.04e-05,2018-08-28T09:48:58.2849538
67884356,6130,UBT/BTC,Sell,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-28T09:48:58.2849538
67884355,6130,UBT/BTC,Sell,3.35e-06,5000.0,0.01675,3.35e-05,2018-08-28T09:48:58.2849538
67884251,6130,UBT/BTC,Sell,3.36e-06,4999.74698364,0.01679915,3.36e-05,2018-08-28T09:46:28.4307239
67884250,6130,UBT/BTC,Sell,3.36e-06,7500.0,0.0252,5.04e-05,2018-08-28T09:46:28.4307239
67884249,6130,UBT/BTC,Sell,3.35e-06,2321.25301636,0.0077762,1.555e-05,2018-08-28T09:46:28.4307239
67884182,6130,UBT/BTC,Sell,3.35e-06,178.74698364,0.0005988,1.2e-06,2018-08-28T09:44:19.2732411
67884166,6130,UBT/BTC,Sell,3.36e-06,7500.0,0.0252,5.04e-05,2018-08-28T09:43:33.7933913
67884165,6130,UBT/BTC,Sell,3.35e-06,5000.0,0.01675,3.35e-05,2018-08-28T09:43:33.7933913
67884164,6130,UBT/BTC,Sell,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-28T09:43:33.7933913
67883500,6130,UBT/BTC,Sell,3.45e-06,320.45184992,0.00110556,2.21e-06,2018-08-28T09:25:23.9849298
67883120,6130,UBT/BTC,Sell,3.45e-06,4107.99849576,0.01417259,2.835e-05,2018-08-28T09:13:52.6320821
67882877,6130,UBT/BTC,Sell,3.47e-06,7500.0,0.026025,5.205e-05,2018-08-28T09:08:47.8858345
67882876,6130,UBT/BTC,Sell,3.47e-06,2500.0,0.008675,1.735e-05,2018-08-28T09:08:47.8858345
67882875,6130,UBT/BTC,Sell,3.46e-06,5000.0,0.0173,3.46e-05,2018-08-28T09:08:41.7690625
67882870,6130,UBT/BTC,Sell,3.46e-06,5000.0,0.0173,3.46e-05,2018-08-28T09:08:23.9386509
67882266,6130,UBT/BTC,Sell,3.55e-06,1776.02260268,0.00630488,1.261e-05,2018-08-28T08:46:43.5296442
67881521,6130,UBT/BTC,Sell,3.55e-06,408.08804925,0.00144871,2.9e-06,2018-08-28T08:30:41.0222871
67881219,6130,UBT/BTC,Sell,3.55e-06,1139.61373029,0.00404563,8.09e-06,2018-08-28T08:22:16.0769462
67880847,6130,UBT/BTC,Sell,3.63e-06,494.12194894,0.00179366,3.59e-06,2018-08-28T08:11:40.7676735
67880846,6130,UBT/BTC,Sell,3.63e-06,2500.0,0.009075,1.815e-05,2018-08-28T08:11:40.7676735
67879547,6130,UBT/BTC,Sell,3.53e-06,7500.0,0.026475,5.295e-05,2018-08-28T07:41:41.0722204
67879546,6130,UBT/BTC,Sell,3.52e-06,5000.0,0.0176,3.52e-05,2018-08-28T07:41:32.8901219
67879527,6130,UBT/BTC,Sell,3.51e-06,2500.0,0.008775,1.755e-05,2018-08-28T07:41:27.1647671
67877368,6130,UBT/BTC,Sell,3.49e-06,2417.50310268,0.00843709,1.687e-05,2018-08-28T06:35:07.3168768
67877258,6130,UBT/BTC,Sell,3.48e-06,2500.0,0.0087,1.74e-05,2018-08-28T06:31:46.9279991
67877229,6130,UBT/BTC,Sell,3.48e-06,2500.0,0.0087,1.74e-05,2018-08-28T06:30:58.17042
67875364,6130,UBT/BTC,Sell,3.5e-06,4164.79897348,0.0145768,2.915e-05,2018-08-28T05:43:48.0206697
67875363,6130,UBT/BTC,Sell,3.5e-06,2500.0,0.00875,1.75e-05,2018-08-28T05:43:48.0206697
67874106,6130,UBT/BTC,Sell,3.5e-06,164.11177645,0.00057439,1.15e-06,2018-08-28T05:12:50.0470582
67874105,6130,UBT/BTC,Sell,3.5e-06,23720.0,0.08302,0.00016604,2018-08-28T05:12:50.0470582
67874104,6130,UBT/BTC,Sell,3.55e-06,172.66593573,0.00061296,1.23e-06,2018-08-28T05:12:50.0470582
67874103,6130,UBT/BTC,Sell,3.55e-06,169.0140845,0.0006,1.2e-06,2018-08-28T05:12:50.0470582
67874102,6130,UBT/BTC,Sell,3.55e-06,142.56838436,0.00050612,1.01e-06,2018-08-28T05:12:50.0470582
