date,amount,type,total,price,orderHash,uuid,buyerFee,sellerFee,gasFee,timestamp,maker,taker,transactionHash,usdValue
2018-09-05 19:53:33,2173.024,buy,0.2,0.000092037639713137,0xbbe81a6c53027e1025407c4b15fdf1460bc337f019ce0480e918d34a6ee4fa26,5ef22f30-b145-11e8-93fa-8b3240e50541,4.346048,0.0002,9.235352,1536177213,0x5370f46e2102c767577a80a7698d6da81f32f924,0x15f166de700139399321fdf99a309702180d3147,0x74e53f296e12b83ebc6c86fc202f0dde6c994132b314fcafa94d122c62351722,140
2018-09-05 19:53:33,9850.39,buy,0.9065081419538885,0.000092027639713137,0xe146d21b4b60f067b143b588ae9c783bb3d183837726798caed8bdfd28c6fe68,5ef31990-b145-11e8-93fa-8b3240e50541,19.70078,0.000906508141953889,9.236355541113164361,1536177213,0x943d1f47bff06e6f4dd59b2cb54d792da3bc9cea,0x15f166de700139399321fdf99a309702180d3147,0x0ccf09753ceac1a20708c60aa9400033e7d5889059a830e4f16d7bf402c818a7,634.55569936772195
2018-09-05 19:48:07,1699.91133918,buy,0.15129210918702,0.000089,0xb81288b1c6a8d200f04fdecb7bf1a4433aeb0d60a6660e17f8e72a9eb5ccfdbe,9c46d3a0-b144-11e8-b3e7-47484177cc27,3.39982267836,0.00015129210918702,9.550561797752808977,1536176887,0x42833621285525cd1a9194a9451f9331dcbc3cd3,0x15f166de700139399321fdf99a309702180d3147,0xa09c8b0993d53b4938b854aad9ad539f6bfe99b77fd415614f195b6cd5bc341c,105.904476430914
2018-09-05 19:48:07,3141.83323489,buy,0.279308974581721,0.0000889,0x08e1defcc83213ed3dc6ec338ffc9c50a2b7ed57d457e7ca41d4e08a49ad4de1,9c4b8e90-b144-11e8-b3e7-47484177cc27,6.28366646978,0.000279308974581721,9.56130483689538616,1536176887,0x2aa4ae4717269758dc1aeb5fc10bd4032081eed9,0x15f166de700139399321fdf99a309702180d3147,0x1afb48eb5742e3e7384b77d4ffd7804c9e29c2c5fc07be2daff41c1984dcae94,195.5162822072047
2018-09-05 19:48:07,2904.33167811,buy,0.2581369995504168,0.00008888,0x2b2273378cc84ba76abaf0c6ab55266a6106b9873eebb813b1874cd8fc435124,9c4c2ad0-b144-11e8-b3e7-47484177cc27,5.80866335622,0.000258136999550417,9.563456345634562929,1536176887,0x6dcc131c0cbd1602b39a75fb3cdaf86e860be529,0x15f166de700139399321fdf99a309702180d3147,0x285eb7545ef663829530c9d9d2dd29ad94a681ef4b6bb62411f770ef0385cb60,180.69589968529176
2018-09-05 19:48:07,1788.21,buy,0.1589182227,0.00008887,0xeca9b6c06c410db355f8dcbbdc3c31555fcfe454e6db443ca4054381fa44b6a0,9c4cc710-b144-11e8-b3e7-47484177cc27,3.57642,0.0001589182227,9.564532463148418753,1536176887,0xb0ef5d19e86bc260f51ebcb23cd7d5d02a48ebd4,0x15f166de700139399321fdf99a309702180d3147,0x1102c711b50661bde0a66bdff134a0359cb8df8f25a312a1b1cfeb33d5b2eac1,111.24275589
2018-09-05 18:00:25,2669.87383856,buy,0.232884736895476147,0.000087226869499228,0x23f153783432a7644521a4682b2bb9995b5d878a57a412cb1a3ac67d8b5e5bdd,90ad7530-b135-11e8-b3e7-47484177cc27,5.33974767712,0.000232884736895476,17.540466702333509797,1536170425,0xfac35b40e94284e6df050be7802b0c3514049a1c,0x28cfbe049cb36df793aacc518867dfb9f0dfe58d,0xa18b420706efd0c2d5c23273b808a00058a7f59bc3161c5b1f16f58c726da288,163.0193158268333029
2018-09-05 17:47:58,2292.86,sell,0.199999,0.000087226869499228,0x364a71e071661623e5905b3590b76ecc57a60f3f32379cc5918ab29fbb184e15,d3c9db30-b133-11e8-9672-53461087e189,2.29286,0.000399998,0.00136,1536169678,0x5370f46e2102c767577a80a7698d6da81f32f924,0xfac35b40e94284e6df050be7802b0c3514049a1c,0xf6eb887fe9491c768ee64398b77edfddb1073b4be48dcb936a210d0d9549bf2b,139.9993
2018-09-05 14:35:27,14000.80000001,buy,1.244251096,0.000088869999999937,0x5b61a2f438cf5a2e594660d4d287fb6f758fd8f4ea4296a0d55b6d520a3764f7,eec88410-b118-11e8-b3e7-47484177cc27,28.00160000002,0.001244251096,13.007764149891134454,1536158127,0x943d1f47bff06e6f4dd59b2cb54d792da3bc9cea,0xe3ff9e344912754b9c39a939ea341162e9363764,0x3ee18e476ea34a69c112c42acad7549820a043d56a847ae4df9085c09ebcad93,870.9757672
2018-09-05 13:21:58,4058.95561169,sell,0.341804494659051606,0.000084209961221216,0x67b116f20df353c2e3b64cab38486b3e994cbdf64b3a6595c8758394d04684bb,aa619320-b10e-11e8-93fa-8b3240e50541,4.05895561169,0.000683608989318103,0.001088,1536153718,0x5370f46e2102c767577a80a7698d6da81f32f924,0xe8a010b9fd88b48c843328848a00e495ebb9249e,0x551ce8a2657e7ec5f0a5d99bfa34fd83861fad9cf4bdeabd087d3e9806466e5a,239.2631462613361242
